lhs_model,lhs_null,lhs_saturated
9986.040680973092,9986.012209655484,9995.575156152248
9989.282211606158,9992.004323332454,9997.471517801285
9985.195855755592,9984.016233063769,9994.94303560257
9990.97428309638,9996.001064054813,9998.735758900642
9985.206113988017,9984.016233063769,9994.94303560257
9985.233744130062,9984.016233063769,9994.94303560257
9987.079288673878,9988.008585617179,9996.207276701927
9988.044350860175,9990.005956763052,9996.839397251606
9985.155439072929,9984.016233063769,9994.94303560257
9986.1318892524,9986.012209655484,9995.575156152248
9985.158709315467,9984.016233063769,9994.94303560257
9987.124038852984,9988.008585617179,9996.207276701927
9987.036306126043,9988.008585617179,9996.207276701927
9986.111676896282,9986.012209655484,9995.575156152248
9989.203814401291,9992.004323332454,9997.471517801285
9987.281004871707,9988.008585617179,9996.207276701927
9985.124706256698,9984.016233063769,9994.94303560257
9987.154372355464,9988.008585617179,9996.207276701927
9985.049292460084,9984.016233063769,9994.94303560257
9986.122102802554,9985.013835001222,9995.48937150836
9986.055807307217,9986.012209655484,9995.575156152248
9988.072173619876,9990.005956763052,9996.839397251606
9984.178959307319,9982.020655792614,9994.31091505289
9986.167479276322,9986.012209655484,9995.575156152248
9987.272944360215,9988.008585617179,9996.207276701927
9986.922766191921,9988.008585617179,9996.207276701927
9984.184093737247,9982.020655792614,9994.31091505289
9984.165163647318,9982.020655792614,9994.31091505289
9985.142592280405,9984.016233063769,9994.94303560257
9987.193566769372,9988.008585617179,9996.207276701927
9986.965735699283,9988.008585617179,9996.207276701927
9987.203372617689,9988.008585617179,9996.207276701927
9985.096051604225,9984.016233063769,9994.94303560257
9990.0498187895,9994.002493826643,9998.103638350964
9984.0678146906,9982.020655792614,9994.31091505289
9985.167461534496,9984.016233063769,9994.94303560257
9985.22259401498,9984.016233063769,9994.94303560257
9985.01760967262,9984.016233063769,9994.94303560257
9985.137606166545,9984.016233063769,9994.94303560257
9985.163074493328,9984.016233063769,9994.94303560257
9986.912167918985,9988.008585617179,9996.207276701927
9986.098046072526,9986.012209655484,9995.575156152248
9985.20849700646,9984.016233063769,9994.94303560257
9987.185208413484,9988.008585617179,9996.207276701927
9984.074329199444,9982.020655792614,9994.31091505289
9989.20577468881,9992.004323332454,9997.471517801285
9985.214005453745,9984.016233063769,9994.94303560257
9986.172901307116,9986.012209655484,9995.575156152248
9985.186519517461,9984.016233063769,9994.94303560257
9986.134748641402,9986.012209655484,9995.575156152248
9985.15048367175,9984.016233063769,9994.94303560257
9990.112935703248,9994.002493826643,9998.103638350964
9989.241727826171,9992.004323332454,9997.471517801285
9987.113060144504,9988.008585617179,9996.207276701927
9986.128223660631,9986.012209655484,9995.575156152248
9988.019649463076,9989.006786643356,9996.753612607718
9986.124529898982,9986.012209655484,9995.575156152248
9984.152708319289,9982.020655792614,9994.31091505289
9990.013546797214,9994.002493826643,9998.103638350964
9987.124886430815,9988.008585617179,9996.207276701927
9986.158067110686,9986.012209655484,9995.575156152248
9986.190230659151,9986.012209655484,9995.575156152248
9987.060189622309,9988.008585617179,9996.207276701927
9990.03277390753,9994.002493826643,9998.103638350964
9985.11949832458,9984.016233063769,9994.94303560257
9986.162894686982,9986.012209655484,9995.575156152248
9986.124666623211,9986.012209655484,9995.575156152248
9988.099856499,9990.005956763052,9996.839397251606
9988.142724758967,9990.005956763052,9996.839397251606
9986.143579904747,9986.012209655484,9995.575156152248
9986.168042425288,9986.012209655484,9995.575156152248
9990.193631340167,9994.002493826643,9998.103638350964
9988.314323264873,9990.005956763052,9996.839397251606
9984.152967967239,9982.020655792614,9994.31091505289
9984.059919173003,9982.020655792614,9994.31091505289
9989.037798120407,9992.004323332454,9997.471517801285
9984.204341024728,9982.020655792614,9994.31091505289
9986.172928292595,9986.012209655484,9995.575156152248
9987.246335476637,9988.008585617179,9996.207276701927
9985.096771486526,9984.016233063769,9994.94303560257
9987.21230831067,9988.008585617179,9996.207276701927
9986.230553732777,9986.012209655484,9995.575156152248
9984.265975064336,9982.020655792614,9994.31091505289
9984.06427866919,9982.020655792614,9994.31091505289
9987.152241894975,9988.008585617179,9996.207276701927
9987.1736130809,9988.008585617179,9996.207276701927
9986.159145001002,9986.012209655484,9995.575156152248
9987.17239685799,9988.008585617179,9996.207276701927
9987.120018477086,9988.008585617179,9996.207276701927
9986.145713621867,9986.012209655484,9995.575156152248
9990.141186173074,9994.002493826643,9998.103638350964
9987.193300946383,9988.008585617179,9996.207276701927
9988.06654562708,9990.005956763052,9996.839397251606
9989.212131050706,9992.004323332454,9997.471517801285
9992.243079584558,9998.000034077246,9999.367879450321
9984.01457598724,9982.020655792614,9994.31091505289
9987.075528478716,9988.008585617179,9996.207276701927
9987.120644533104,9988.008585617179,9996.207276701927
9987.236841869308,9988.008585617179,9996.207276701927
9985.224060686567,9984.016233063769,9994.94303560257
9987.004256057087,9988.008585617179,9996.207276701927
9986.15388309108,9986.012209655484,9995.575156152248
9987.178390036424,9988.008585617179,9996.207276701927
9988.101281802868,9990.005956763052,9996.839397251606
9984.19334778213,9982.020655792614,9994.31091505289
9984.130773498968,9982.020655792614,9994.31091505289
9984.206549194785,9982.020655792614,9994.31091505289
9983.153776595755,9980.024882324506,9993.678794503212
9986.173777670017,9986.012209655484,9995.575156152248
9987.027619767876,9988.008585617179,9996.207276701927
9985.150622676087,9984.016233063769,9994.94303560257
9987.036931721283,9988.008585617179,9996.207276701927
9984.138277320337,9982.020655792614,9994.31091505289
9986.26381995692,9986.012209655484,9995.575156152248
9988.046440057282,9990.005956763052,9996.839397251606
9987.085600864382,9988.008585617179,9996.207276701927
9986.170557029196,9986.012209655484,9995.575156152248
9987.15397018096,9987.010111111436,9996.121492058039
9986.148697590717,9986.012209655484,9995.575156152248
9985.193076687996,9984.016233063769,9994.94303560257
9990.00685315486,9994.002493826643,9998.103638350964
9987.299283435685,9988.008585617179,9996.207276701927
9987.127376051154,9988.008585617179,9996.207276701927
9984.100606412037,9982.020655792614,9994.31091505289
9986.144863509719,9986.012209655484,9995.575156152248
9985.12626551636,9984.016233063769,9994.94303560257
9986.0664576946,9986.012209655484,9995.575156152248
9984.192817435018,9982.020655792614,9994.31091505289
9987.080961988278,9988.008585617179,9996.207276701927
9984.922203910886,9984.016233063769,9994.94303560257
9986.070971006644,9986.012209655484,9995.575156152248
9985.181013818365,9984.016233063769,9994.94303560257
9985.30009031063,9984.016233063769,9994.94303560257
9984.948748931638,9984.016233063769,9994.94303560257
9989.20672125046,9991.004457469278,9997.385733157396
9986.909708216263,9988.008585617179,9996.207276701927
9985.164328852276,9984.016233063769,9994.94303560257
9987.246564000496,9988.008585617179,9996.207276701927
9987.112536990957,9988.008585617179,9996.207276701927
9987.062355331844,9988.008585617179,9996.207276701927
9987.222867357297,9988.008585617179,9996.207276701927
9987.185599335935,9988.008585617179,9996.207276701927
9986.165697383665,9986.012209655484,9995.575156152248
9985.230753508571,9984.016233063769,9994.94303560257
9986.189163490897,9986.012209655484,9995.575156152248
9985.15439430892,9984.016233063769,9994.94303560257
9986.182577014231,9986.012209655484,9995.575156152248
9986.963315263201,9988.008585617179,9996.207276701927
9987.104003154673,9988.008585617179,9996.207276701927
9987.243202109006,9988.008585617179,9996.207276701927
9984.212065953529,9982.020655792614,9994.31091505289
9987.251190198702,9988.008585617179,9996.207276701927
9985.055529213452,9984.016233063769,9994.94303560257
9987.086821358069,9988.008585617179,9996.207276701927
9991.960143781733,9998.000034077246,9999.367879450321
9987.295315833995,9988.008585617179,9996.207276701927
9984.149341669341,9982.020655792614,9994.31091505289
9988.144682064187,9990.005956763052,9996.839397251606
9986.086937872285,9986.012209655484,9995.575156152248
9984.175133773533,9982.020655792614,9994.31091505289
9987.225524254376,9988.008585617179,9996.207276701927
9986.106562337722,9986.012209655484,9995.575156152248
9987.13799848326,9988.008585617179,9996.207276701927
9986.113277790486,9986.012209655484,9995.575156152248
9985.198038208873,9984.016233063769,9994.94303560257
9988.13773264573,9990.005956763052,9996.839397251606
9985.213309312458,9984.016233063769,9994.94303560257
9986.241862212075,9986.012209655484,9995.575156152248
9986.112918642059,9986.012209655484,9995.575156152248
9984.187697705493,9982.020655792614,9994.31091505289
9987.21322419797,9988.008585617179,9996.207276701927
9989.176355318632,9992.004323332454,9997.471517801285
9987.065106301736,9988.008585617179,9996.207276701927
9987.094435974861,9988.008585617179,9996.207276701927
9987.074716776493,9988.008585617179,9996.207276701927
9989.051582883098,9992.004323332454,9997.471517801285
9988.101726703113,9990.005956763052,9996.839397251606
9992.05275051482,9998.000034077246,9999.367879450321
9984.960050176014,9984.016233063769,9994.94303560257
9989.15067469352,9992.004323332454,9997.471517801285
9990.151148577686,9994.002493826643,9998.103638350964
9985.06438955395,9984.016233063769,9994.94303560257
9986.115897562413,9986.012209655484,9995.575156152248
9987.145810317103,9988.008585617179,9996.207276701927
9989.214941647137,9992.004323332454,9997.471517801285
9986.99691968521,9987.010111111436,9996.121492058039
9990.164045760175,9994.002493826643,9998.103638350964
9984.101554746157,9982.020655792614,9994.31091505289
9989.125812459564,9991.004457469278,9997.385733157396
9988.873258482323,9991.004457469278,9997.385733157396
9984.186775504291,9982.020655792614,9994.31091505289
9989.198901443917,9992.004323332454,9997.471517801285
9986.956672454715,9988.008585617179,9996.207276701927
9984.08456559127,9982.020655792614,9994.31091505289
9984.973574306583,9984.016233063769,9994.94303560257
9987.29049479388,9988.008585617179,9996.207276701927
9987.15022441512,9988.008585617179,9996.207276701927
9985.326496047113,9984.016233063769,9994.94303560257
9986.252579525171,9986.012209655484,9995.575156152248
9985.178821612615,9984.016233063769,9994.94303560257
9986.18806459795,9986.012209655484,9995.575156152248
9988.123840148211,9990.005956763052,9996.839397251606
9986.083641877194,9986.012209655484,9995.575156152248
9986.107148428215,9986.012209655484,9995.575156152248
9987.00326085987,9988.008585617179,9996.207276701927
9986.107481207146,9986.012209655484,9995.575156152248
9986.091884926114,9986.012209655484,9995.575156152248
9986.193788014221,9986.012209655484,9995.575156152248
9986.166370666877,9986.012209655484,9995.575156152248
9988.123533476988,9990.005956763052,9996.839397251606
9988.095554264059,9990.005956763052,9996.839397251606
9986.117918349337,9986.012209655484,9995.575156152248
9987.19246795663,9988.008585617179,9996.207276701927
9986.128612250555,9986.012209655484,9995.575156152248
9984.137158055702,9982.020655792614,9994.31091505289
9986.14715211629,9986.012209655484,9995.575156152248
9985.204606771134,9984.016233063769,9994.94303560257
9989.242367666331,9992.004323332454,9997.471517801285
9985.157869056016,9984.016233063769,9994.94303560257
9987.118462690547,9987.010111111436,9996.121492058039
9985.20716071641,9984.016233063769,9994.94303560257
9984.301172933425,9982.020655792614,9994.31091505289
9986.021476629889,9986.012209655484,9995.575156152248
9987.286426925333,9988.008585617179,9996.207276701927
9986.261308022455,9986.012209655484,9995.575156152248
9984.028208272066,9982.020655792614,9994.31091505289
9992.22278156504,9998.000034077246,9999.367879450321
9987.063391432865,9988.008585617179,9996.207276701927
9988.099131539755,9990.005956763052,9996.839397251606
9984.075512600306,9982.020655792614,9994.31091505289
9987.254023310488,9988.008585617179,9996.207276701927
9984.109361958806,9982.020655792614,9994.31091505289
9987.211290446576,9988.008585617179,9996.207276701927
9987.219138640605,9988.008585617179,9996.207276701927
9986.14626857522,9986.012209655484,9995.575156152248
9986.236566771055,9986.012209655484,9995.575156152248
9986.144889746094,9986.012209655484,9995.575156152248
9986.190069738368,9986.012209655484,9995.575156152248
9987.096426098025,9988.008585617179,9996.207276701927
9987.980838172138,9990.005956763052,9996.839397251606
9986.123815586208,9986.012209655484,9995.575156152248
9987.19974659069,9988.008585617179,9996.207276701927
9986.23106047127,9986.012209655484,9995.575156152248
9988.114202126104,9990.005956763052,9996.839397251606
9986.048959749402,9986.012209655484,9995.575156152248
9986.162349310354,9986.012209655484,9995.575156152248
9985.140874401899,9984.016233063769,9994.94303560257
9988.132408480164,9990.005956763052,9996.839397251606
9985.121555152116,9984.016233063769,9994.94303560257
9985.223475869487,9984.016233063769,9994.94303560257
9987.077119201145,9988.008585617179,9996.207276701927
9987.191586529108,9988.008585617179,9996.207276701927
9987.158223965496,9988.008585617179,9996.207276701927
9987.107806492131,9988.008585617179,9996.207276701927
9987.146417523967,9988.008585617179,9996.207276701927
9986.099396089325,9986.012209655484,9995.575156152248
9986.198980225134,9986.012209655484,9995.575156152248
9985.141595195179,9984.016233063769,9994.94303560257
9986.059657494654,9986.012209655484,9995.575156152248
9987.132788167684,9988.008585617179,9996.207276701927
9984.372389042743,9982.020655792614,9994.31091505289
9987.16321760579,9988.008585617179,9996.207276701927
9984.17691034956,9982.020655792614,9994.31091505289
9986.076028904954,9986.012209655484,9995.575156152248
9987.209775322,9988.008585617179,9996.207276701927
9987.225475346844,9987.010111111436,9996.121492058039
9986.139712639066,9986.012209655484,9995.575156152248
9985.12774546614,9984.016233063769,9994.94303560257
9988.135139041464,9990.005956763052,9996.839397251606
9988.15213191905,9990.005956763052,9996.839397251606
9987.145526033913,9986.011436938676,9996.03570741415
9985.10579570198,9984.016233063769,9994.94303560257
9986.0923266834,9986.012209655484,9995.575156152248
9986.315886213255,9986.012209655484,9995.575156152248
9985.261818679166,9984.016233063769,9994.94303560257
9986.082130340495,9986.012209655484,9995.575156152248
9987.170942349985,9988.008585617179,9996.207276701927
9984.1346171248,9982.020655792614,9994.31091505289
9987.288366006745,9988.008585617179,9996.207276701927
9990.999295338523,9996.001064054813,9998.735758900642
9985.126472054872,9984.016233063769,9994.94303560257
9988.111338095856,9990.005956763052,9996.839397251606
9985.237383363303,9984.016233063769,9994.94303560257
9987.084543472272,9988.008585617179,9996.207276701927
9986.075856378302,9986.012209655484,9995.575156152248
9986.987604511552,9988.008585617179,9996.207276701927
9988.16269821208,9990.005956763052,9996.839397251606
9988.9793553981,9992.004323332454,9997.471517801285
9985.167480457923,9984.016233063769,9994.94303560257
9987.225466271513,9988.008585617179,9996.207276701927
9985.150969977993,9984.016233063769,9994.94303560257
9986.133822780452,9986.012209655484,9995.575156152248
9985.315541269287,9984.016233063769,9994.94303560257
9984.14795336264,9982.020655792614,9994.31091505289
9986.119522260356,9986.012209655484,9995.575156152248
9988.98573160218,9992.004323332454,9997.471517801285
9987.115788191673,9988.008585617179,9996.207276701927
9988.130973100895,9990.005956763052,9996.839397251606
9989.088175414247,9992.004323332454,9997.471517801285
9985.056001668403,9984.016233063769,9994.94303560257
9989.192540823948,9992.004323332454,9997.471517801285
9986.099232518114,9986.012209655484,9995.575156152248
9992.122140885796,9998.000034077246,9999.367879450321
9984.290559594006,9982.020655792614,9994.31091505289
9987.29017826519,9988.008585617179,9996.207276701927
9984.127727398678,9982.020655792614,9994.31091505289
9990.028809058247,9994.002493826643,9998.103638350964
9984.237276448286,9982.020655792614,9994.31091505289
9986.064810528915,9986.012209655484,9995.575156152248
9984.11217535392,9982.020655792614,9994.31091505289
9988.37926816428,9990.005956763052,9996.839397251606
9984.191998681257,9982.020655792614,9994.31091505289
9983.136680088326,9980.024882324506,9993.678794503212
9986.169707539375,9986.012209655484,9995.575156152248
9986.157805330819,9986.012209655484,9995.575156152248
9988.130092986394,9990.005956763052,9996.839397251606
9987.025651442818,9988.008585617179,9996.207276701927
9986.137599695794,9986.012209655484,9995.575156152248
9987.023765802383,9988.008585617179,9996.207276701927
9987.074992910726,9988.008585617179,9996.207276701927
9987.090401990863,9988.008585617179,9996.207276701927
9986.176783757168,9986.012209655484,9995.575156152248
9986.282241396919,9986.012209655484,9995.575156152248
9986.154533081339,9986.012209655484,9995.575156152248
9986.129587973817,9986.012209655484,9995.575156152248
9984.101826264603,9982.020655792614,9994.31091505289
9992.043056230992,9998.000034077246,9999.367879450321
9986.144316629274,9986.012209655484,9995.575156152248
9987.051878543309,9988.008585617179,9996.207276701927
9986.146707242995,9986.012209655484,9995.575156152248
9986.099362218345,9986.012209655484,9995.575156152248
9989.057440079981,9992.004323332454,9997.471517801285
9985.2791692334,9984.016233063769,9994.94303560257
9984.120992724987,9982.020655792614,9994.31091505289
9986.07021999982,9986.012209655484,9995.575156152248
9986.097812960274,9986.012209655484,9995.575156152248
9988.03862429387,9990.005956763052,9996.839397251606
9988.040881715482,9990.005956763052,9996.839397251606
9988.072966948152,9990.005956763052,9996.839397251606
9985.110141341458,9984.016233063769,9994.94303560257
9986.238480053842,9986.012209655484,9995.575156152248
9987.11889040588,9988.008585617179,9996.207276701927
9985.051511301775,9984.016233063769,9994.94303560257
9987.172023973588,9988.008585617179,9996.207276701927
9989.079927412444,9992.004323332454,9997.471517801285
9986.207392405944,9986.012209655484,9995.575156152248
9986.036651527975,9986.012209655484,9995.575156152248
9986.124088097946,9986.012209655484,9995.575156152248
9987.209456097873,9988.008585617179,9996.207276701927
9987.249565116912,9987.010111111436,9996.121492058039
9991.162450557109,9996.001064054813,9998.735758900642
9986.057638792627,9986.012209655484,9995.575156152248
9986.1190561197,9986.012209655484,9995.575156152248
9986.116905743795,9986.012209655484,9995.575156152248
9984.146573504382,9982.020655792614,9994.31091505289
9988.309250403661,9990.005956763052,9996.839397251606
9985.217636196408,9984.016233063769,9994.94303560257
9988.282801395515,9990.005956763052,9996.839397251606
9988.143553965958,9990.005956763052,9996.839397251606
9986.052344101496,9986.012209655484,9995.575156152248
9985.12391782977,9984.016233063769,9994.94303560257
9987.19425900688,9988.008585617179,9996.207276701927
9987.099290119833,9988.008585617179,9996.207276701927
9988.125112748472,9990.005956763052,9996.839397251606
9988.018878357478,9990.005956763052,9996.839397251606
9984.987879639753,9984.016233063769,9994.94303560257
9990.203582519258,9994.002493826643,9998.103638350964
9988.277399021317,9990.005956763052,9996.839397251606
9986.152672789758,9986.012209655484,9995.575156152248
9987.111782874272,9988.008585617179,9996.207276701927
9988.198284503538,9990.005956763052,9996.839397251606
9988.194990332908,9990.005956763052,9996.839397251606
9989.013878196012,9992.004323332454,9997.471517801285
9984.145615091664,9982.020655792614,9994.31091505289
9989.095874867067,9992.004323332454,9997.471517801285
9985.120413467812,9984.016233063769,9994.94303560257
9987.032561437343,9988.008585617179,9996.207276701927
9986.188063602895,9986.012209655484,9995.575156152248
9988.974466072104,9992.004323332454,9997.471517801285
9985.0511329201,9984.016233063769,9994.94303560257
9985.128438139567,9984.016233063769,9994.94303560257
9988.093110639951,9990.005956763052,9996.839397251606
9988.194118891144,9990.005956763052,9996.839397251606
9985.085294003271,9983.017958260498,9994.857250958681
9989.158089485252,9992.004323332454,9997.471517801285
9985.127266216732,9984.016233063769,9994.94303560257
9985.173661700159,9984.016233063769,9994.94303560257
9985.215307049162,9984.016233063769,9994.94303560257
9982.103024509881,9978.030103561818,9993.046673953533
9984.245365365641,9982.020655792614,9994.31091505289
9985.241769850196,9984.016233063769,9994.94303560257
9986.213898597576,9986.012209655484,9995.575156152248
9986.073818412668,9986.012209655484,9995.575156152248
9985.93575911412,9986.012209655484,9995.575156152248
9985.127394100302,9984.016233063769,9994.94303560257
9986.020935457993,9986.012209655484,9995.575156152248
9987.040172731155,9988.008585617179,9996.207276701927
9984.044169778615,9982.020655792614,9994.31091505289
9984.149521319952,9982.020655792614,9994.31091505289
9986.192840179523,9986.012209655484,9995.575156152248
9987.206696316367,9988.008585617179,9996.207276701927
9986.148568369681,9986.012209655484,9995.575156152248
9986.08365822048,9986.012209655484,9995.575156152248
9984.202051707369,9982.020655792614,9994.31091505289
9989.221817859448,9992.004323332454,9997.471517801285
9986.149006977212,9986.012209655484,9995.575156152248
9984.059049522384,9982.020655792614,9994.31091505289
9986.223975670757,9986.012209655484,9995.575156152248
9984.095156899013,9982.020655792614,9994.31091505289
9990.175479672616,9994.002493826643,9998.103638350964
9987.243192819064,9988.008585617179,9996.207276701927
9985.967153331876,9986.012209655484,9995.575156152248
9985.22538943433,9984.016233063769,9994.94303560257
9984.26750162424,9981.021885314009,9994.225130409002
9987.006043172325,9988.008585617179,9996.207276701927
9983.067437053716,9980.024882324506,9993.678794503212
9988.15871199919,9990.005956763052,9996.839397251606
9986.080714311509,9986.012209655484,9995.575156152248
9987.186258268193,9988.008585617179,9996.207276701927
9986.284301640408,9986.012209655484,9995.575156152248
9986.153583221196,9986.012209655484,9995.575156152248
9988.253896982176,9990.005956763052,9996.839397251606
9987.042876099033,9988.008585617179,9996.207276701927
9988.068041071296,9990.005956763052,9996.839397251606
9987.296420308005,9988.008585617179,9996.207276701927
9986.117515230959,9986.012209655484,9995.575156152248
9991.15246473439,9996.001064054813,9998.735758900642
9984.216291637626,9982.020655792614,9994.31091505289
