lhs_model,lhs_null,lhs_saturated
9984.799377629322,9987.010111111436,9996.121492058039
9987.366969231705,9986.012209655484,9995.575156152248
9983.197895877587,9986.012209655484,9995.575156152248
9990.897714240142,9992.004323332454,9997.471517801285
9986.321573155932,9984.016233063769,9994.94303560257
9992.359434844751,9996.001064054813,9998.735758900642
9985.028950386697,9984.016233063769,9994.94303560257
9984.11286571874,9984.016233063769,9994.94303560257
9986.991463047336,9988.008585617179,9996.207276701927
9988.024863806888,9990.005956763052,9996.839397251606
9984.067896779656,9984.016233063769,9994.94303560257
9984.270612331107,9986.012209655484,9995.575156152248
9985.043401087998,9984.016233063769,9994.94303560257
9987.57667682995,9988.008585617179,9996.207276701927
9986.105548168533,9988.008585617179,9996.207276701927
9987.426945458703,9986.012209655484,9995.575156152248
9989.586162734777,9992.004323332454,9997.471517801285
9986.419158900986,9988.008585617179,9996.207276701927
9985.271340023253,9984.016233063769,9994.94303560257
9986.082063723738,9988.008585617179,9996.207276701927
9985.315317026267,9984.016233063769,9994.94303560257
9986.230097978216,9985.013835001222,9995.48937150836
9982.193103137888,9986.012209655484,9995.575156152248
9987.406313768995,9990.005956763052,9996.839397251606
9982.878578762626,9982.020655792614,9994.31091505289
9987.06132486602,9986.012209655484,9995.575156152248
9988.307712173664,9988.008585617179,9996.207276701927
9986.532484160285,9988.008585617179,9996.207276701927
9985.379115585372,9982.020655792614,9994.31091505289
9982.903403303611,9982.020655792614,9994.31091505289
9984.81145729863,9984.016233063769,9994.94303560257
9986.872809489483,9988.008585617179,9996.207276701927
9986.300639382083,9988.008585617179,9996.207276701927
9988.858967814303,9988.008585617179,9996.207276701927
9981.790329430705,9984.016233063769,9994.94303560257
9990.130075153602,9994.002493826643,9998.103638350964
9983.89165402812,9982.020655792614,9994.31091505289
9983.763119145806,9984.016233063769,9994.94303560257
9984.18785168857,9984.016233063769,9994.94303560257
9984.672490999714,9984.016233063769,9994.94303560257
9986.91387018928,9984.016233063769,9994.94303560257
9986.021528509784,9984.016233063769,9994.94303560257
9986.519825071431,9988.008585617179,9996.207276701927
9986.47113711934,9986.012209655484,9995.575156152248
9984.636694877232,9984.016233063769,9994.94303560257
9983.895392608249,9988.008585617179,9996.207276701927
9980.539464511976,9982.020655792614,9994.31091505289
9989.91065291693,9992.004323332454,9997.471517801285
9987.126929232807,9984.016233063769,9994.94303560257
9981.317027644578,9986.012209655484,9995.575156152248
9985.709733244128,9984.016233063769,9994.94303560257
9985.237985882326,9986.012209655484,9995.575156152248
9984.049235752289,9984.016233063769,9994.94303560257
9990.737578855405,9994.002493826643,9998.103638350964
9988.98949912536,9992.004323332454,9997.471517801285
9988.036316766404,9988.008585617179,9996.207276701927
9984.791549969555,9986.012209655484,9995.575156152248
9988.648241944898,9989.006786643356,9996.753612607718
9986.742981539108,9986.012209655484,9995.575156152248
9984.411415149874,9982.020655792614,9994.31091505289
9989.467616352365,9994.002493826643,9998.103638350964
9987.584686673159,9988.008585617179,9996.207276701927
9986.239287696726,9986.012209655484,9995.575156152248
9985.100184478579,9986.012209655484,9995.575156152248
9987.192079649969,9988.008585617179,9996.207276701927
9990.709152334603,9994.002493826643,9998.103638350964
9985.347046635143,9984.016233063769,9994.94303560257
9983.406964582797,9986.012209655484,9995.575156152248
9984.821174717068,9986.012209655484,9995.575156152248
9982.418723711162,9990.005956763052,9996.839397251606
9988.695503831988,9990.005956763052,9996.839397251606
9985.193973522775,9986.012209655484,9995.575156152248
9984.205789430469,9986.012209655484,9995.575156152248
9990.811046484683,9994.002493826643,9998.103638350964
9990.354644948558,9990.005956763052,9996.839397251606
9983.824332839984,9982.020655792614,9994.31091505289
9985.560067205468,9982.020655792614,9994.31091505289
9989.478068393422,9992.004323332454,9997.471517801285
9983.71668581901,9982.020655792614,9994.31091505289
9987.466805327349,9986.012209655484,9995.575156152248
9986.616794468544,9988.008585617179,9996.207276701927
9983.587832168327,9984.016233063769,9994.94303560257
9985.744190768557,9988.008585617179,9996.207276701927
9985.518425876813,9986.012209655484,9995.575156152248
9985.451416671141,9982.020655792614,9994.31091505289
9983.380459925493,9982.020655792614,9994.31091505289
9988.469408735371,9988.008585617179,9996.207276701927
9987.572147154307,9988.008585617179,9996.207276701927
9985.962083320424,9986.012209655484,9995.575156152248
9986.927164933997,9988.008585617179,9996.207276701927
9986.006060535488,9988.008585617179,9996.207276701927
9986.826533446847,9986.012209655484,9995.575156152248
9988.780438212008,9994.002493826643,9998.103638350964
9987.061633634032,9988.008585617179,9996.207276701927
9989.440765077261,9990.005956763052,9996.839397251606
9990.086300805153,9992.004323332454,9997.471517801285
9990.75451900158,9998.000034077246,9999.367879450321
9983.630473649144,9982.020655792614,9994.31091505289
9986.382038817042,9988.008585617179,9996.207276701927
9986.933140144596,9988.008585617179,9996.207276701927
9987.363647555845,9988.008585617179,9996.207276701927
9985.320682777085,9984.016233063769,9994.94303560257
9985.62924032112,9988.008585617179,9996.207276701927
9985.726758387507,9986.012209655484,9995.575156152248
9988.284639735997,9988.008585617179,9996.207276701927
9987.747582997257,9990.005956763052,9996.839397251606
9982.712706714781,9982.020655792614,9994.31091505289
9982.008754030941,9982.020655792614,9994.31091505289
9983.473263625052,9982.020655792614,9994.31091505289
9982.69638827493,9980.024882324506,9993.678794503212
9986.361431241115,9986.012209655484,9995.575156152248
9986.599145533415,9988.008585617179,9996.207276701927
9984.87375292269,9984.016233063769,9994.94303560257
9983.903228520045,9988.008585617179,9996.207276701927
9983.874904716744,9982.020655792614,9994.31091505289
9986.220216826478,9986.012209655484,9995.575156152248
9988.935673121801,9990.005956763052,9996.839397251606
9985.706940891714,9988.008585617179,9996.207276701927
9984.760931429126,9986.012209655484,9995.575156152248
9985.986596642219,9987.010111111436,9996.121492058039
9984.676698942272,9986.012209655484,9995.575156152248
9985.804157642136,9984.016233063769,9994.94303560257
9986.707082565874,9994.002493826643,9998.103638350964
9986.823682519636,9988.008585617179,9996.207276701927
9987.650365034657,9988.008585617179,9996.207276701927
9986.052163403758,9982.020655792614,9994.31091505289
9986.94392316803,9986.012209655484,9995.575156152248
9983.595395665681,9984.016233063769,9994.94303560257
9985.674051899008,9986.012209655484,9995.575156152248
9986.046158486075,9982.020655792614,9994.31091505289
9987.588853751458,9988.008585617179,9996.207276701927
9986.16890167509,9984.016233063769,9994.94303560257
9985.284637170378,9986.012209655484,9995.575156152248
9984.539015794633,9984.016233063769,9994.94303560257
9986.031535295617,9984.016233063769,9994.94303560257
9984.57097891676,9984.016233063769,9994.94303560257
9988.600569682756,9991.004457469278,9997.385733157396
9988.166067340324,9988.008585617179,9996.207276701927
9984.22249201619,9984.016233063769,9994.94303560257
9986.797085675062,9988.008585617179,9996.207276701927
9984.798025954042,9988.008585617179,9996.207276701927
9985.49343570805,9988.008585617179,9996.207276701927
9988.93441783823,9988.008585617179,9996.207276701927
9989.052785290405,9988.008585617179,9996.207276701927
9983.4222759005,9986.012209655484,9995.575156152248
9985.346417996712,9984.016233063769,9994.94303560257
9987.504240658018,9986.012209655484,9995.575156152248
9985.75375152548,9984.016233063769,9994.94303560257
9985.488735546627,9986.012209655484,9995.575156152248
9984.811392038402,9988.008585617179,9996.207276701927
9981.98069713777,9988.008585617179,9996.207276701927
9984.614764542319,9988.008585617179,9996.207276701927
9983.673321650844,9982.020655792614,9994.31091505289
9987.825219929524,9988.008585617179,9996.207276701927
9985.302453539625,9984.016233063769,9994.94303560257
9984.61668758227,9988.008585617179,9996.207276701927
9991.536744360288,9998.000034077246,9999.367879450321
9986.80370825436,9988.008585617179,9996.207276701927
9983.285362356573,9982.020655792614,9994.31091505289
9989.920984953675,9990.005956763052,9996.839397251606
9985.603550080676,9986.012209655484,9995.575156152248
9986.341540603185,9982.020655792614,9994.31091505289
9985.776343062986,9988.008585617179,9996.207276701927
9985.325063585451,9986.012209655484,9995.575156152248
9989.329913957292,9988.008585617179,9996.207276701927
9984.327580117388,9986.012209655484,9995.575156152248
9985.415083499673,9984.016233063769,9994.94303560257
9988.652525916696,9990.005956763052,9996.839397251606
9984.891636048395,9984.016233063769,9994.94303560257
9987.958731696126,9986.012209655484,9995.575156152248
9984.79917477769,9986.012209655484,9995.575156152248
9983.557003482685,9982.020655792614,9994.31091505289
9986.471970524872,9988.008585617179,9996.207276701927
9987.900192743633,9992.004323332454,9997.471517801285
9986.6308111228,9988.008585617179,9996.207276701927
9984.971701130713,9988.008585617179,9996.207276701927
9984.719495556164,9988.008585617179,9996.207276701927
9989.608405784144,9992.004323332454,9997.471517801285
9989.470880301786,9990.005956763052,9996.839397251606
9988.37381230481,9998.000034077246,9999.367879450321
9984.652183960672,9984.016233063769,9994.94303560257
9989.708457864548,9992.004323332454,9997.471517801285
9988.080655962302,9994.002493826643,9998.103638350964
9985.447940470707,9984.016233063769,9994.94303560257
9985.323153828795,9986.012209655484,9995.575156152248
9987.618779796623,9988.008585617179,9996.207276701927
9990.487843511393,9992.004323332454,9997.471517801285
9988.386435545382,9987.010111111436,9996.121492058039
9989.923532295506,9994.002493826643,9998.103638350964
9981.655067786334,9982.020655792614,9994.31091505289
9988.825089060487,9991.004457469278,9997.385733157396
9989.11149525969,9991.004457469278,9997.385733157396
9984.413323041183,9982.020655792614,9994.31091505289
9989.138189750141,9992.004323332454,9997.471517801285
9985.535046434728,9988.008585617179,9996.207276701927
9985.427441785141,9982.020655792614,9994.31091505289
9985.626761746258,9984.016233063769,9994.94303560257
9986.795009926253,9988.008585617179,9996.207276701927
9986.584733121097,9988.008585617179,9996.207276701927
9984.871326433475,9984.016233063769,9994.94303560257
9986.562205843773,9986.012209655484,9995.575156152248
9984.687695620116,9984.016233063769,9994.94303560257
9987.040109774665,9986.012209655484,9995.575156152248
9988.909582562454,9990.005956763052,9996.839397251606
9986.104166280014,9986.012209655484,9995.575156152248
9984.999889562176,9986.012209655484,9995.575156152248
9986.468535158318,9988.008585617179,9996.207276701927
9985.332172788447,9986.012209655484,9995.575156152248
9985.128622673725,9986.012209655484,9995.575156152248
9987.444266732855,9986.012209655484,9995.575156152248
9984.004151482834,9986.012209655484,9995.575156152248
9986.878178345854,9990.005956763052,9996.839397251606
9986.439574926306,9990.005956763052,9996.839397251606
9986.575086549856,9986.012209655484,9995.575156152248
9986.604342497769,9988.008585617179,9996.207276701927
9986.256964582542,9986.012209655484,9995.575156152248
9985.755903869685,9982.020655792614,9994.31091505289
9986.578751489084,9986.012209655484,9995.575156152248
9984.765395138029,9984.016233063769,9994.94303560257
9988.56944240822,9992.004323332454,9997.471517801285
9984.983654450125,9984.016233063769,9994.94303560257
9986.786283875586,9987.010111111436,9996.121492058039
9984.893650473212,9984.016233063769,9994.94303560257
9980.741631304707,9982.020655792614,9994.31091505289
9988.551065490872,9986.012209655484,9995.575156152248
9985.731579331718,9988.008585617179,9996.207276701927
9986.721932827146,9986.012209655484,9995.575156152248
9984.257648837269,9982.020655792614,9994.31091505289
9992.111348168924,9998.000034077246,9999.367879450321
9986.69252553689,9988.008585617179,9996.207276701927
9985.387726395249,9990.005956763052,9996.839397251606
9984.62254792152,9982.020655792614,9994.31091505289
9987.791556504839,9988.008585617179,9996.207276701927
9984.607870989421,9982.020655792614,9994.31091505289
9986.755578009961,9988.008585617179,9996.207276701927
9986.363310461478,9988.008585617179,9996.207276701927
9986.702110798155,9986.012209655484,9995.575156152248
9987.608185299905,9986.012209655484,9995.575156152248
9987.637178753055,9986.012209655484,9995.575156152248
9984.0547282513,9986.012209655484,9995.575156152248
9986.439802316658,9988.008585617179,9996.207276701927
9987.387860916555,9990.005956763052,9996.839397251606
9987.438839466053,9986.012209655484,9995.575156152248
9986.471418666748,9988.008585617179,9996.207276701927
9987.592273617483,9986.012209655484,9995.575156152248
9988.903657662857,9990.005956763052,9996.839397251606
9984.234578903182,9986.012209655484,9995.575156152248
9985.061963452557,9986.012209655484,9995.575156152248
9984.949151288754,9984.016233063769,9994.94303560257
9989.049159893262,9990.005956763052,9996.839397251606
9985.304590709799,9984.016233063769,9994.94303560257
9983.18313827004,9984.016233063769,9994.94303560257
9986.614638213054,9988.008585617179,9996.207276701927
9989.112647407981,9988.008585617179,9996.207276701927
9988.387774128554,9988.008585617179,9996.207276701927
9985.526476065425,9988.008585617179,9996.207276701927
9987.214938961974,9988.008585617179,9996.207276701927
9987.182948218047,9986.012209655484,9995.575156152248
9986.434280186673,9986.012209655484,9995.575156152248
9985.741813328073,9984.016233063769,9994.94303560257
9987.056649126098,9986.012209655484,9995.575156152248
9986.754498750995,9988.008585617179,9996.207276701927
9985.815144896913,9982.020655792614,9994.31091505289
9986.419570144964,9988.008585617179,9996.207276701927
9980.767450932537,9982.020655792614,9994.31091505289
9987.487666229163,9986.012209655484,9995.575156152248
9983.241292477018,9988.008585617179,9996.207276701927
9986.933798793394,9987.010111111436,9996.121492058039
9988.702604463404,9986.012209655484,9995.575156152248
9984.848245672933,9984.016233063769,9994.94303560257
9988.770951078157,9990.005956763052,9996.839397251606
9986.218027700932,9990.005956763052,9996.839397251606
9986.007910227783,9986.011436938676,9996.03570741415
9986.898169092408,9984.016233063769,9994.94303560257
9984.001919825558,9986.012209655484,9995.575156152248
9984.397906163698,9986.012209655484,9995.575156152248
9985.131629983953,9984.016233063769,9994.94303560257
9985.540065543519,9986.012209655484,9995.575156152248
9987.23808239022,9988.008585617179,9996.207276701927
9984.584953755606,9982.020655792614,9994.31091505289
9987.187359181326,9988.008585617179,9996.207276701927
9990.836779529345,9996.001064054813,9998.735758900642
9984.950076446534,9984.016233063769,9994.94303560257
9990.253556698823,9990.005956763052,9996.839397251606
9985.87639202358,9984.016233063769,9994.94303560257
9983.736836310825,9988.008585617179,9996.207276701927
9983.680461205891,9986.012209655484,9995.575156152248
9987.216552759637,9988.008585617179,9996.207276701927
9988.070905305212,9990.005956763052,9996.839397251606
9988.558832233772,9992.004323332454,9997.471517801285
9986.178023604953,9984.016233063769,9994.94303560257
9987.138089771426,9988.008585617179,9996.207276701927
9986.031186986478,9984.016233063769,9994.94303560257
9985.872656409229,9986.012209655484,9995.575156152248
9985.005711251113,9984.016233063769,9994.94303560257
9985.514803129714,9982.020655792614,9994.31091505289
9984.572466444824,9986.012209655484,9995.575156152248
9990.426798509434,9992.004323332454,9997.471517801285
9987.872422589804,9988.008585617179,9996.207276701927
9989.656413955556,9990.005956763052,9996.839397251606
9987.312230996322,9992.004323332454,9997.471517801285
9985.152180906593,9984.016233063769,9994.94303560257
9989.524405925069,9992.004323332454,9997.471517801285
9986.14877048181,9986.012209655484,9995.575156152248
9992.451067594811,9998.000034077246,9999.367879450321
9984.787363936033,9982.020655792614,9994.31091505289
9984.056411321613,9988.008585617179,9996.207276701927
9983.838930634869,9982.020655792614,9994.31091505289
9987.587712911947,9994.002493826643,9998.103638350964
9985.479901589715,9982.020655792614,9994.31091505289
9985.929962572147,9986.012209655484,9995.575156152248
9984.830031253718,9982.020655792614,9994.31091505289
9987.140393551177,9990.005956763052,9996.839397251606
9983.871009633793,9982.020655792614,9994.31091505289
9983.0028368637,9980.024882324506,9993.678794503212
9985.499883989643,9986.012209655484,9995.575156152248
9987.152396266334,9986.012209655484,9995.575156152248
9989.014932794002,9990.005956763052,9996.839397251606
9987.280607015942,9988.008585617179,9996.207276701927
9981.836097446365,9986.012209655484,9995.575156152248
9987.678250246112,9988.008585617179,9996.207276701927
9989.271949058006,9988.008585617179,9996.207276701927
9986.898001700756,9988.008585617179,9996.207276701927
9985.929062862651,9986.012209655484,9995.575156152248
9985.456544633213,9986.012209655484,9995.575156152248
9984.1311021959,9986.012209655484,9995.575156152248
9984.946881141877,9986.012209655484,9995.575156152248
9985.877872965313,9982.020655792614,9994.31091505289
9991.225411609747,9998.000034077246,9999.367879450321
9986.206911409841,9986.012209655484,9995.575156152248
9987.57816653236,9988.008585617179,9996.207276701927
9984.010135478002,9986.012209655484,9995.575156152248
9986.462778799258,9986.012209655484,9995.575156152248
9990.021852553706,9992.004323332454,9997.471517801285
9985.126189775066,9984.016233063769,9994.94303560257
9985.701018208398,9982.020655792614,9994.31091505289
9986.611382323143,9986.012209655484,9995.575156152248
9982.807275894054,9986.012209655484,9995.575156152248
9987.138578451937,9990.005956763052,9996.839397251606
9985.994807798415,9990.005956763052,9996.839397251606
9987.07605678682,9990.005956763052,9996.839397251606
9986.137949589349,9984.016233063769,9994.94303560257
9986.445485536766,9986.012209655484,9995.575156152248
9986.512894359423,9988.008585617179,9996.207276701927
9985.044020771336,9984.016233063769,9994.94303560257
9987.405065463572,9988.008585617179,9996.207276701927
9987.931834330011,9992.004323332454,9997.471517801285
9988.03468662806,9986.012209655484,9995.575156152248
9987.97641376208,9986.012209655484,9995.575156152248
9983.482925253658,9986.012209655484,9995.575156152248
9985.730199675161,9988.008585617179,9996.207276701927
9987.001670941303,9987.010111111436,9996.121492058039
9989.175850905478,9996.001064054813,9998.735758900642
9985.882042694488,9986.012209655484,9995.575156152248
9985.003944535798,9986.012209655484,9995.575156152248
9984.462384189628,9986.012209655484,9995.575156152248
9983.44926274459,9982.020655792614,9994.31091505289
9990.350121982105,9990.005956763052,9996.839397251606
9984.166947374993,9984.016233063769,9994.94303560257
9987.152162064507,9990.005956763052,9996.839397251606
9989.159440463758,9990.005956763052,9996.839397251606
9986.363086207108,9986.012209655484,9995.575156152248
9985.561399010476,9984.016233063769,9994.94303560257
9987.148433632236,9988.008585617179,9996.207276701927
9987.809767570026,9988.008585617179,9996.207276701927
9988.565665866947,9990.005956763052,9996.839397251606
9988.909068143797,9990.005956763052,9996.839397251606
9986.352859811275,9984.016233063769,9994.94303560257
9991.794769041124,9994.002493826643,9998.103638350964
9989.126638979651,9990.005956763052,9996.839397251606
9986.032534953847,9986.012209655484,9995.575156152248
9987.2049837433,9988.008585617179,9996.207276701927
9988.608246559394,9990.005956763052,9996.839397251606
9988.60904321721,9990.005956763052,9996.839397251606
9991.018071943894,9992.004323332454,9997.471517801285
9986.809754326721,9982.020655792614,9994.31091505289
9989.545944846144,9992.004323332454,9997.471517801285
9985.634689023798,9984.016233063769,9994.94303560257
9985.874977850704,9988.008585617179,9996.207276701927
9983.93976747879,9986.012209655484,9995.575156152248
9989.309351107382,9992.004323332454,9997.471517801285
9985.687640396718,9984.016233063769,9994.94303560257
9985.75180290694,9984.016233063769,9994.94303560257
9986.023532164108,9990.005956763052,9996.839397251606
9989.035179806699,9990.005956763052,9996.839397251606
9985.143926806802,9983.017958260498,9994.857250958681
9990.180205555633,9992.004323332454,9997.471517801285
9983.328286859749,9984.016233063769,9994.94303560257
9983.03435952788,9984.016233063769,9994.94303560257
9984.867419911985,9984.016233063769,9994.94303560257
9982.588270375596,9978.030103561818,9993.046673953533
9984.976023912604,9982.020655792614,9994.31091505289
9983.590209822534,9984.016233063769,9994.94303560257
9985.360937526555,9986.012209655484,9995.575156152248
9987.03750544475,9986.012209655484,9995.575156152248
9987.267161257834,9986.012209655484,9995.575156152248
9984.969945394841,9984.016233063769,9994.94303560257
9986.806673953826,9986.012209655484,9995.575156152248
9983.63428578619,9988.008585617179,9996.207276701927
9983.818710706575,9982.020655792614,9994.31091505289
9982.092723946414,9982.020655792614,9994.31091505289
9987.00594155075,9986.012209655484,9995.575156152248
9988.84742347939,9988.008585617179,9996.207276701927
9985.862196773465,9986.012209655484,9995.575156152248
9986.72375072128,9986.012209655484,9995.575156152248
9985.093757140628,9982.020655792614,9994.31091505289
9990.513918723445,9992.004323332454,9997.471517801285
9986.554633223888,9986.012209655484,9995.575156152248
9983.707164356525,9982.020655792614,9994.31091505289
9983.900074162695,9986.012209655484,9995.575156152248
9984.449109365582,9982.020655792614,9994.31091505289
9985.556335616173,9994.002493826643,9998.103638350964
9989.760781674755,9988.008585617179,9996.207276701927
9986.33167455074,9986.012209655484,9995.575156152248
9984.24073714888,9984.016233063769,9994.94303560257
9984.120047388345,9981.021885314009,9994.225130409002
9985.908490732574,9988.008585617179,9996.207276701927
9983.071658864836,9980.024882324506,9993.678794503212
9988.181481588588,9990.005956763052,9996.839397251606
9987.772070008403,9986.012209655484,9995.575156152248
9987.543180588953,9988.008585617179,9996.207276701927
9985.13174000601,9986.012209655484,9995.575156152248
9985.83865805596,9986.012209655484,9995.575156152248
9987.91743201483,9990.005956763052,9996.839397251606
9988.288435519,9988.008585617179,9996.207276701927
9987.505475847065,9990.005956763052,9996.839397251606
9986.832136158628,9988.008585617179,9996.207276701927
9983.725300824917,9986.012209655484,9995.575156152248
9992.423425409012,9996.001064054813,9998.735758900642
9986.415507327183,9982.020655792614,9994.31091505289
